threshold,class,pred_bout_index,gt_bout_index,tiou,pred_start,pred_end,gt_start,gt_end,start_offset_frames,end_offset_frames,split,video_id,prediction_type,backbone,head,seed,model_name,track
0.1,attack,29,43,0.625,5168,5263,5191,5250,-23,13,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,investigation,30,45,0.275,5264,5343,5299,5320,-35,23,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,attack,31,48,0.5340909090909091,5344,5519,5423,5516,-79,3,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,investigation,33,55,0.2386363636363636,5792,5967,5913,5954,-121,13,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,investigation,34,57,0.25,6032,6047,6042,6055,-10,-8,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,attack,35,58,0.8660714285714286,6048,6159,6057,6153,-9,6,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,investigation,36,60,0.6506024096385542,6160,6239,6186,6242,-26,-3,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,investigation,37,61,0.64,6448,6463,6448,6472,0,-9,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,attack,38,64,0.6228070175438597,6512,6607,6537,6625,-25,-18,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,investigation,39,66,0.3269230769230769,6608,6815,6679,6746,-71,69,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,investigation,40,69,0.5,6848,6879,6856,6871,-8,8,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,attack,41,71,0.2892561983471074,6880,6943,6909,7000,-29,-57,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,investigation,42,72,0.5384615384615384,6944,7151,7002,7113,-58,38,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,investigation,43,75,0.1770833333333333,7216,7311,7251,7267,-35,44,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,attack,44,77,0.2807017543859649,7312,7327,7298,7354,14,-27,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,investigation,45,78,0.7045454545454546,7328,7503,7356,7479,-28,24,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,attack,47,82,0.979591836734694,7600,7695,7598,7695,2,0,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,investigation,48,83,0.6484375,7728,7855,7735,7817,-7,38,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,investigation,49,85,0.109375,7888,7951,7897,7903,-9,48,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,attack,51,90,0.2375,8000,8079,8035,8053,-35,26,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,investigation,52,95,0.8110749185667753,8080,8383,8135,8386,-55,-3,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,attack,53,96,0.5,8384,8415,8388,8403,-4,12,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,attack,54,97,0.9305555555555556,8448,8591,8455,8588,-7,3,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,investigation,55,101,0.3229166666666667,8608,8799,8707,8768,-99,31,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,investigation,56,107,0.2455357142857142,8880,9103,9036,9090,-156,13,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,investigation,57,108,0.5135135135135135,9152,9183,9165,9188,-13,-5,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,attack,58,109,0.5,9184,9231,9190,9213,-6,18,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,attack,59,110,0.8125,9248,9343,9256,9333,-8,10,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,investigation,60,111,0.5517241379310345,9344,9359,9335,9363,9,-4,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,attack,61,112,0.9375,9360,9439,9365,9439,-5,0,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,attack,63,115,0.625,9456,9535,9478,9527,-22,8,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,investigation,64,116,0.9177489177489178,9536,9759,9529,9747,7,12,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,investigation,65,117,0.1983471074380165,9904,10015,9895,9927,9,88,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,investigation,66,119,0.42,10064,10111,10062,10084,2,27,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.1,investigation,68,122,0.1666666666666666,10144,10239,10207,10222,-63,17,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,investigation,0,0,0.40625,0,63,30,55,-30,8,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,investigation,1,2,0.6666666666666666,144,159,136,159,8,0,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,investigation,2,3,0.28125,288,351,293,310,-5,41,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,attack,4,6,0.625,400,639,485,647,-85,-8,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,mount,5,7,0.6388888888888888,640,671,649,675,-9,-4,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,investigation,6,8,0.8083333333333333,672,911,677,870,-5,41,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,investigation,7,10,0.4375,2272,2287,2278,2284,-6,3,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,attack,8,11,0.5871559633027523,2288,2351,2286,2394,2,-43,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,investigation,9,12,0.35,2352,2431,2396,2423,-44,8,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,investigation,10,16,0.4444444444444444,2480,2623,2547,2610,-67,13,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,investigation,12,20,0.71875,2944,2975,2952,2974,-8,1,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,attack,13,21,0.9166666666666666,2976,3023,2976,3019,0,4,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,investigation,16,25,0.422680412371134,3104,3199,3159,3200,-55,-1,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,investigation,17,27,0.4166666666666667,3616,3663,3641,3660,-25,3,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,attack,18,29,0.5814977973568282,3664,3807,3676,3890,-12,-83,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,attack,21,31,0.8269230769230769,4064,4271,4086,4257,-22,14,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,investigation,22,32,0.639344262295082,4272,4319,4259,4310,13,9,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,investigation,23,33,0.2875,4416,4495,4427,4449,-11,46,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,attack,25,37,0.4431818181818182,4736,4911,4811,4888,-75,23,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,attack,27,39,0.375,4928,4959,4946,4957,-18,2,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,investigation,28,40,0.6517857142857143,4976,5087,4991,5063,-15,24,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,attack,29,43,0.625,5168,5263,5191,5250,-23,13,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,investigation,30,45,0.275,5264,5343,5299,5320,-35,23,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,attack,31,48,0.5340909090909091,5344,5519,5423,5516,-79,3,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,investigation,34,57,0.25,6032,6047,6042,6055,-10,-8,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,attack,35,58,0.8660714285714286,6048,6159,6057,6153,-9,6,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,investigation,36,60,0.6506024096385542,6160,6239,6186,6242,-26,-3,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,investigation,37,61,0.64,6448,6463,6448,6472,0,-9,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,attack,38,64,0.6228070175438597,6512,6607,6537,6625,-25,-18,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,investigation,39,66,0.3269230769230769,6608,6815,6679,6746,-71,69,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,investigation,40,69,0.5,6848,6879,6856,6871,-8,8,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,attack,41,71,0.2892561983471074,6880,6943,6909,7000,-29,-57,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,investigation,42,72,0.5384615384615384,6944,7151,7002,7113,-58,38,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,attack,44,77,0.2807017543859649,7312,7327,7298,7354,14,-27,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,investigation,45,78,0.7045454545454546,7328,7503,7356,7479,-28,24,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,attack,47,82,0.979591836734694,7600,7695,7598,7695,2,0,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,investigation,48,83,0.6484375,7728,7855,7735,7817,-7,38,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,investigation,52,95,0.8110749185667753,8080,8383,8135,8386,-55,-3,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,attack,53,96,0.5,8384,8415,8388,8403,-4,12,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,attack,54,97,0.9305555555555556,8448,8591,8455,8588,-7,3,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,investigation,55,101,0.3229166666666667,8608,8799,8707,8768,-99,31,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,investigation,57,108,0.5135135135135135,9152,9183,9165,9188,-13,-5,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,attack,58,109,0.5,9184,9231,9190,9213,-6,18,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,attack,59,110,0.8125,9248,9343,9256,9333,-8,10,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,investigation,60,111,0.5517241379310345,9344,9359,9335,9363,9,-4,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,attack,61,112,0.9375,9360,9439,9365,9439,-5,0,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,attack,63,115,0.625,9456,9535,9478,9527,-22,8,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,investigation,64,116,0.9177489177489178,9536,9759,9529,9747,7,12,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.25,investigation,66,119,0.42,10064,10111,10062,10084,2,27,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.5,investigation,1,2,0.6666666666666666,144,159,136,159,8,0,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.5,attack,4,6,0.625,400,639,485,647,-85,-8,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.5,mount,5,7,0.6388888888888888,640,671,649,675,-9,-4,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
0.5,investigation,6,8,0.8083333333333333,672,911,677,870,-5,41,test_2,Mouse156_20151012_20-16-37,smoothed_frames,mobilenetv3_native,attention,42,mobilenetv3_native_full_attention256_seed42,MobileNetV3 Attention-256
