track,class,gt_start_frame,gt_end_frame,gt_duration_frames,overlapping_pred_bouts,covered_gt_frames,gt_coverage_fraction,split,video_id
Full LSTM-256,mount,2191,2218,28,1,27,0.9642857142857143,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,2220,2250,31,1,27,0.8709677419354839,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,2286,2319,34,1,34,1.0,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,mount,2321,2352,32,1,31,0.96875,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,2354,2380,27,1,27,1.0,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,mount,2382,2416,35,1,16,0.45714285714285713,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,2418,2462,45,1,45,1.0,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,mount,2464,2508,45,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,2510,2545,36,1,36,1.0,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,2573,2588,16,1,16,1.0,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,2748,2862,115,1,111,0.9652173913043478,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,mount,2864,2899,36,1,36,1.0,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,2901,2910,10,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,2963,2984,22,1,22,1.0,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,mount,2986,3058,73,1,67,0.9178082191780822,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,3060,3083,24,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,3165,3192,28,1,25,0.8928571428571429,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,mount,3194,3268,75,1,69,0.92,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,3326,3351,26,1,26,1.0,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,mount,3353,3407,55,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,3409,3442,34,1,15,0.4411764705882353,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,3541,3601,61,1,61,1.0,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,mount,3603,3615,13,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,3617,3646,30,1,30,1.0,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,mount,3648,3686,39,1,32,0.8205128205128205,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,3688,3689,2,1,2,1.0,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,4129,4158,30,1,30,1.0,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,mount,4160,4170,11,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,4172,4319,148,1,148,1.0,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,5021,5056,36,1,16,0.4444444444444444,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,mount,5058,5108,51,1,46,0.9019607843137255,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,5110,5111,2,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,5191,5206,16,1,9,0.5625,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,mount,5208,5278,71,1,71,1.0,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,5280,5301,22,1,22,1.0,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,5351,5373,23,1,9,0.391304347826087,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,mount,5375,5435,61,1,49,0.8032786885245902,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,5437,5461,25,1,25,1.0,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,5583,5609,27,1,26,0.9629629629629629,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,mount,5611,5629,19,1,14,0.7368421052631579,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,5631,5633,3,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,6134,6176,43,1,42,0.9767441860465116,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,mount,6178,6213,36,1,30,0.8333333333333334,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,6330,6343,14,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,2,25,24,1,24,1.0,test_2,Mouse155_20151124_20-48-31
Full attention-256,investigation,493,554,62,1,62,1.0,test_2,Mouse155_20151124_20-48-31
Full attention-256,attack,556,753,198,1,178,0.898989898989899,test_2,Mouse155_20151124_20-48-31
Full attention-256,investigation,1716,1732,17,1,17,1.0,test_2,Mouse155_20151124_20-48-31
Full attention-256,investigation,2597,2608,12,1,12,1.0,test_2,Mouse155_20151124_20-48-31
Full attention-256,investigation,2622,2624,3,1,2,0.6666666666666666,test_2,Mouse155_20151124_20-48-31
Full attention-256,investigation,2665,2674,10,1,10,1.0,test_2,Mouse155_20151124_20-48-31
Full attention-256,investigation,2682,2714,33,1,33,1.0,test_2,Mouse155_20151124_20-48-31
Full attention-256,attack,2716,2850,135,1,131,0.9703703703703703,test_2,Mouse155_20151124_20-48-31
Full attention-256,attack,2861,2941,81,1,81,1.0,test_2,Mouse155_20151124_20-48-31
Full attention-256,investigation,4137,4279,143,1,143,1.0,test_2,Mouse155_20151124_20-48-31
Full attention-256,attack,4281,4450,170,1,131,0.7705882352941177,test_2,Mouse155_20151124_20-48-31
Full attention-256,investigation,5563,5569,7,0,0,0.0,test_2,Mouse155_20151124_20-48-31
Full attention-256,investigation,6258,6265,8,0,0,0.0,test_2,Mouse155_20151124_20-48-31
Full attention-256,investigation,6843,6844,2,1,2,1.0,test_2,Mouse155_20151124_20-48-31
Full attention-256,investigation,7099,7169,71,1,64,0.9014084507042254,test_2,Mouse155_20151124_20-48-31
Full attention-256,investigation,7969,7973,5,0,0,0.0,test_2,Mouse155_20151124_20-48-31
Full attention-256,investigation,8028,8035,8,0,0,0.0,test_2,Mouse155_20151124_20-48-31
Full attention-256,investigation,8138,8144,7,0,0,0.0,test_2,Mouse155_20151124_20-48-31
Full attention-256,investigation,8353,8645,293,1,293,1.0,test_2,Mouse155_20151124_20-48-31
Full attention-256,investigation,9136,9137,2,0,0,0.0,test_2,Mouse155_20151124_20-48-31
Full attention-256,investigation,9422,9426,5,0,0,0.0,test_2,Mouse155_20151124_20-48-31
Full attention-256,investigation,9450,9471,22,1,22,1.0,test_2,Mouse155_20151124_20-48-31
Full attention-256,investigation,9738,9743,6,0,0,0.0,test_2,Mouse155_20151124_20-48-31
Full attention-256,investigation,9930,9932,3,0,0,0.0,test_2,Mouse155_20151124_20-48-31
Full LSTM-256,investigation,2,25,24,1,24,1.0,test_2,Mouse155_20151124_20-48-31
Full LSTM-256,investigation,493,554,62,1,62,1.0,test_2,Mouse155_20151124_20-48-31
Full LSTM-256,attack,556,753,198,1,178,0.898989898989899,test_2,Mouse155_20151124_20-48-31
Full LSTM-256,investigation,1716,1732,17,1,17,1.0,test_2,Mouse155_20151124_20-48-31
Full LSTM-256,investigation,2597,2608,12,1,12,1.0,test_2,Mouse155_20151124_20-48-31
Full LSTM-256,investigation,2622,2624,3,1,2,0.6666666666666666,test_2,Mouse155_20151124_20-48-31
Full LSTM-256,investigation,2665,2674,10,1,3,0.3,test_2,Mouse155_20151124_20-48-31
Full LSTM-256,investigation,2682,2714,33,1,22,0.6666666666666666,test_2,Mouse155_20151124_20-48-31
Full LSTM-256,attack,2716,2850,135,1,135,1.0,test_2,Mouse155_20151124_20-48-31
Full LSTM-256,attack,2861,2941,81,1,81,1.0,test_2,Mouse155_20151124_20-48-31
Full LSTM-256,investigation,4137,4279,143,1,143,1.0,test_2,Mouse155_20151124_20-48-31
Full LSTM-256,attack,4281,4450,170,1,128,0.7529411764705882,test_2,Mouse155_20151124_20-48-31
Full LSTM-256,investigation,5563,5569,7,0,0,0.0,test_2,Mouse155_20151124_20-48-31
Full LSTM-256,investigation,6258,6265,8,0,0,0.0,test_2,Mouse155_20151124_20-48-31
Full LSTM-256,investigation,6843,6844,2,0,0,0.0,test_2,Mouse155_20151124_20-48-31
Full LSTM-256,investigation,7099,7169,71,1,48,0.676056338028169,test_2,Mouse155_20151124_20-48-31
Full LSTM-256,investigation,7969,7973,5,0,0,0.0,test_2,Mouse155_20151124_20-48-31
Full LSTM-256,investigation,8028,8035,8,0,0,0.0,test_2,Mouse155_20151124_20-48-31
Full LSTM-256,investigation,8138,8144,7,0,0,0.0,test_2,Mouse155_20151124_20-48-31
Full LSTM-256,investigation,8353,8645,293,1,293,1.0,test_2,Mouse155_20151124_20-48-31
Full LSTM-256,investigation,9136,9137,2,0,0,0.0,test_2,Mouse155_20151124_20-48-31
Full LSTM-256,investigation,9422,9426,5,1,3,0.6,test_2,Mouse155_20151124_20-48-31
Full LSTM-256,investigation,9450,9471,22,1,22,1.0,test_2,Mouse155_20151124_20-48-31
Full LSTM-256,investigation,9738,9743,6,0,0,0.0,test_2,Mouse155_20151124_20-48-31
Full LSTM-256,investigation,9930,9932,3,0,0,0.0,test_2,Mouse155_20151124_20-48-31
Full attention-256,attack,5,28,24,1,24,1.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,30,50,21,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,attack,52,85,34,1,34,1.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,88,95,8,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,attack,97,155,59,1,59,1.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,548,675,128,1,124,0.96875,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,913,915,3,1,3,1.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,928,963,36,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,attack,965,1044,80,1,80,1.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,1046,1062,17,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,attack,1064,1078,15,1,8,0.5333333333333333,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,1080,1102,23,1,8,0.34782608695652173,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,1209,1211,3,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,1451,1530,80,1,21,0.2625,test_2,Mouse155_20151124_20-56-05
Full attention-256,attack,1532,1605,74,1,74,1.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,1606,1692,87,1,64,0.735632183908046,test_2,Mouse155_20151124_20-56-05
Full attention-256,attack,1693,1754,62,1,62,1.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,1755,1786,32,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,attack,1787,1811,25,1,25,1.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,1853,1873,21,1,19,0.9047619047619048,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,1916,1929,14,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,2125,2130,6,1,6,1.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,2145,2149,5,1,5,1.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,2414,2431,18,1,18,1.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,2556,2564,9,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,3068,3098,31,1,20,0.6451612903225806,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,3116,3194,79,1,64,0.810126582278481,test_2,Mouse155_20151124_20-56-05
Full attention-256,attack,3195,3300,106,1,106,1.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,3461,3464,4,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,3766,3771,6,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,3954,3958,5,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,4296,4350,55,1,55,1.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,attack,4352,4399,48,1,48,1.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,4407,4414,8,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,4512,4519,8,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,4704,4724,21,1,21,1.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,4743,4749,7,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,attack,4751,4755,5,1,5,1.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,4775,4798,24,1,24,1.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,5105,5116,12,1,12,1.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,5165,5191,27,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,attack,5193,5270,78,1,78,1.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,6403,6408,6,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,6592,6598,7,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,7135,7142,8,1,7,0.875,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,7150,7176,27,1,18,0.6666666666666666,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,7307,7327,21,1,16,0.7619047619047619,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,7348,7365,18,1,12,0.6666666666666666,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,7383,7396,14,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,7401,7417,17,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,attack,7420,7468,49,1,36,0.7346938775510204,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,7470,7507,38,1,18,0.47368421052631576,test_2,Mouse155_20151124_20-56-05
Full attention-256,attack,7509,7618,110,1,110,1.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,7667,7710,44,1,44,1.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,7958,7962,5,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,8151,8156,6,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,8564,8574,11,1,11,1.0,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,9656,9671,16,1,8,0.5,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,attack,5,28,24,1,24,1.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,30,50,21,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,attack,52,85,34,1,34,1.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,88,95,8,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,attack,97,155,59,1,59,1.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,548,675,128,1,124,0.96875,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,913,915,3,1,3,1.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,928,963,36,1,16,0.4444444444444444,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,attack,965,1044,80,1,75,0.9375,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,1046,1062,17,1,17,1.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,attack,1064,1078,15,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,1080,1102,23,1,23,1.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,1209,1211,3,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,1451,1530,80,1,21,0.2625,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,attack,1532,1605,74,1,74,1.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,1606,1692,87,1,64,0.735632183908046,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,attack,1693,1754,62,1,62,1.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,1755,1786,32,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,attack,1787,1811,25,1,25,1.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,1853,1873,21,1,19,0.9047619047619048,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,1916,1929,14,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,2125,2130,6,1,6,1.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,2145,2149,5,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,2414,2431,18,1,18,1.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,2556,2564,9,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,3068,3098,31,1,20,0.6451612903225806,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,3116,3194,79,1,75,0.9493670886075949,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,attack,3195,3300,106,2,69,0.6509433962264151,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,3461,3464,4,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,3766,3771,6,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,3954,3958,5,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,4296,4350,55,1,55,1.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,attack,4352,4399,48,1,48,1.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,4407,4414,8,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,4512,4519,8,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,4704,4724,21,1,21,1.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,4743,4749,7,1,7,1.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,attack,4751,4755,5,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,4775,4798,24,1,24,1.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,5105,5116,12,1,12,1.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,5165,5191,27,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,attack,5193,5270,78,1,71,0.9102564102564102,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,6403,6408,6,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,6592,6598,7,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,7135,7142,8,1,7,0.875,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,7150,7176,27,1,18,0.6666666666666666,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,7307,7327,21,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,7348,7365,18,1,12,0.6666666666666666,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,7383,7396,14,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,7401,7417,17,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,attack,7420,7468,49,1,20,0.40816326530612246,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,7470,7507,38,1,18,0.47368421052631576,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,attack,7509,7618,110,1,107,0.9727272727272728,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,7667,7710,44,1,29,0.6590909090909091,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,7958,7962,5,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,8151,8156,6,0,0,0.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,8564,8574,11,1,11,1.0,test_2,Mouse155_20151124_20-56-05
Full LSTM-256,investigation,9656,9671,16,1,8,0.5,test_2,Mouse155_20151124_20-56-05
Full attention-256,investigation,18,90,73,1,73,1.0,test_2,Mouse155_20151124_21-11-28
Full attention-256,attack,92,153,62,1,48,0.7741935483870968,test_2,Mouse155_20151124_21-11-28
Full attention-256,investigation,155,170,16,1,5,0.3125,test_2,Mouse155_20151124_21-11-28
Full attention-256,attack,172,198,27,1,27,1.0,test_2,Mouse155_20151124_21-11-28
Full attention-256,investigation,200,360,161,2,137,0.8509316770186336,test_2,Mouse155_20151124_21-11-28
Full attention-256,investigation,559,638,80,1,80,1.0,test_2,Mouse155_20151124_21-11-28
Full attention-256,investigation,859,867,9,0,0,0.0,test_2,Mouse155_20151124_21-11-28
Full attention-256,investigation,993,998,6,0,0,0.0,test_2,Mouse155_20151124_21-11-28
Full attention-256,investigation,1185,1211,27,1,27,1.0,test_2,Mouse155_20151124_21-11-28
Full attention-256,attack,1213,1267,55,1,52,0.9454545454545454,test_2,Mouse155_20151124_21-11-28
Full attention-256,investigation,1268,1295,28,1,16,0.5714285714285714,test_2,Mouse155_20151124_21-11-28
Full attention-256,attack,1297,1407,111,2,80,0.7207207207207207,test_2,Mouse155_20151124_21-11-28
